Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
829,3.422599762,6.108972885,2.285778328,86.45666983,74.93880147,0
961,0.38499639678536623,6.910787425,2.226115809,85.04048891885301,101.8366181169518,1
696,4.586991280806185,11.96971897,1.451358043,97.06633231254469,89.69745348100591,1
852,2.1404082129939486,5.809203168,1.426231004,88.48633055631032,76.23915626476143,1
706,2.5288630891535866,5.381253176,2.248736143,83.1342237752205,81.9767934062988,1
901,3.835654258,4.591213851,2.344017358,78.93005264,83.60378363,0
740,4.847549481,6.795506013,2.440095612,75.07103293,80.6502174,0
654,3.4605733739613562,5.997907651,3.008774172,93.25723410051594,75.660700911188,1
449,2.181478251,5.416653314,5.694339313,83.36067371,82.14306828,0
779,2.022409872,13.7865859,1.026768907,77.1271708,84.85805631,0
1674,2.501620349,3.624157065,2.043074697,76.77232668,74.64194049,0
587,2.455164971,4.482940586,1.736345388,76.55724489,75.38142282,0
613,3.4244111415859604,5.302400377,2.258727842,87.7840311801449,80.26021005788436,1
691,1.868221768370229,8.001884993,1.47437613,88.13715469502377,80.723847520994,1
866,3.3547727741617894,8.022555595,3.118126963,87.47641194060112,91.80517776611703,1
697,3.813757968,1.633776818,0.794513633,78.63404126,86.72923729,0
694,2.722985066637768,5.944093433,2.939865305,81.50195170550785,82.24013890445244,1
850,2.375657382,7.551966112,2.569235,77.13097075,86.94309762,0
849,4.952401864,11.56760565,2.64499179,77.72249932,77.24474175,0
938,3.0738283,7.414277238,4.478904102,76.09992716,73.24920895,0
458,2.040294532631965,5.224569371,3.099190097,90.07042972934562,81.70287219916322,1
878,3.6422805912430487,2.537920871,1.050346611,91.52455335997706,86.94681018286852,1
513,1.0576759569352956,5.183278841,3.365111616,88.56085683594985,85.767050577601,1
590,3.654488533,6.650566706,2.850119322,83.66142859,75.24973832,0
893,2.234066780878003,6.62062814,1.567984372,87.2270465680588,85.03237983001064,1
748,1.9350401928985328,5.715725479,5.261251561,85.67975686205357,96.03739794684815,1
805,2.183700300098376,17.5689917,1.746637573,79.32538508816288,89.61336466181194,1
563,2.3390228503965083,3.501781507,1.55475179,85.58938471802645,85.63337228561738,1
976,2.849036514,3.180079643,1.1343329,76.30000531,73.24670198,0
643,3.3747845654380773,5.833381401,1.79308827,93.72904301520107,98.43998051427327,1
864,2.5353376360895776,3.891605672,1.399021488,102.52860427109457,90.83224923825178,1
1108,2.6497308898521226,7.152263983,1.504648152,90.27524965784231,79.83310055882126,1
438,2.3761704073010472,6.37782256,2.20302365,86.75348709318634,76.39152894104099,1
678,0.8800351541801459,8.749673194,1.76373317,89.61515865697397,104.15036662920778,1
795,2.442038001335429,6.081633432,4.643738687,86.35939460791842,82.01551239321488,1
664,2.966215335844441,7.537095002,4.853973435,85.02825715847021,97.57994406597084,1
664,4.812661613,5.354230609,1.285504251,75.87882262,79.34871611,0
644,4.327723399,4.50773466,0.956631549,76.61413506,74.8521655,0
881,3.7670512497412307,4.548771534,1.835620871,91.00874974420434,86.61480165144363,1
810,3.2330690728715874,6.488713782,2.274243458,95.52035460247976,87.38454959412252,1
1107,1.718369151570938,6.131345823,1.738025184,91.55744624558099,80.8433443242192,1
882,4.841943075,5.604364431,2.666664868,76.56105815,85.45473634,0
596,3.5474529648301023,4.601446226,1.313461157,92.26762373388681,82.34292021736165,1
1776,3.648059966,5.873873853,1.318789889,76.48142055,71.23378647,0
1294,3.7034673389961386,12.57025147,2.445931494,87.86854238074393,78.37993184518038,1
666,2.382025519682986,8.944874593,2.781627428,88.01187436701782,78.41472798407133,1
442,1.1608821709440327,0.314028302,2.667828055,93.7881146956118,94.45191935218936,1
885,1.26391793,2.518659663,2.914546785,84.5215851,82.26834396,0
577,3.288447819389434,4.80558017,1.345729939,86.10679620077354,74.11827262645909,1
859,2.193878565,6.031276378,1.303366159,78.41384221,83.01253723,0
585,2.833766832,6.689133779,2.244056735,81.62466421,70.61133989,0
704,1.4264242049030118,10.01271618,2.147507293,87.31987867668091,100.98133140427284,1
500,1.3138271673315558,5.691030229,2.336999653,81.95634208996985,96.27270082063727,1
577,3.4400703524611433,4.969334905,2.357237688,82.29205972959664,86.16008775140168,1
829,4.234407150170045,6.394026297,2.970531382,91.724855271971,99.92521445477797,1
1281,4.093606867,4.66227032,1.607835565,77.38513218,80.09425938,0
762,1.884688178372513,4.854528255,1.37339073,95.73553194285412,90.56440736158166,1
1481,3.972600005,5.701679579,1.556111313,75.99768995,93.79160853,0
1224,2.214727486,5.869446739,1.721887631,82.98158331,78.93874198,0
1334,2.7275946011441494,5.479429349,0.783004762,88.95763409209833,82.13711714475909,1
388,2.7979245650104847,3.342019626,2.719029068,98.92930446946012,83.70896457242756,1
872,1.4027391568618166,5.460596854,2.13097643,96.68085575523817,76.30312021919042,1
619,3.371914143097249,13.59343394,1.226316814,94.16706960697438,79.40505203165169,1
1661,3.518120833,11.80290181,2.951990975,76.72592091,72.87272512,0
654,2.869503863,15.34664402,1.367785037,74.80520693,78.91487294,0
952,1.4847693469626946,3.988143607,1.520395761,87.45339111754207,85.68442382927807,1
780,4.164540959,7.01528845,2.32493781,86.25077987,72.34937949,0
658,2.119129970814834,4.397235113,1.696599595,103.66919332232985,80.57876642693586,1
697,2.1399758261998394,4.424065691,2.040593179,87.74468773445024,96.85577075901665,1
797,2.35388865632681,6.770727394,1.913546863,95.40410583907003,84.78145122927899,1
449,1.360678192488157,4.350933155,3.233813178,76.30340719955127,100.39437650017811,1
565,0.8470587669508096,7.313621357,3.249909601,90.5150567918761,100.10195407032795,1
690,4.933722177329357,5.130944387,1.520257474,97.46269363119086,76.06121589647327,1
618,2.3924714087969794,6.17482569,0.942659534,85.78331870767066,83.20664932218226,1
495,3.473290502701702,4.667762436,3.060745005,93.40124503267751,104.51757573120791,1
833,4.512386701,5.047437283,2.300782809,75.26660366,84.61243189,0
764,3.828116263,4.979883117,2.900889021,77.33968211,79.24111987,0
721,2.57049445275524,5.367468376,2.289658856,78.85483836699554,96.45466478984113,1
739,3.535458618,5.915657484,1.020238959,74.38178011,81.97742638,0
989,0.726166434,3.189772186,1.571435972,76.80935697,84.73935075,0
668,1.7096272252589746,6.477922753,1.839531573,88.27081179081244,83.69827354518148,1
1172,3.100803304661108,10.34829734,2.090401755,91.83793436755873,80.74383484258156,1
657,2.468920686,5.516645965,2.760213371,75.95077867,79.1811119,0
717,2.744295667110023,7.388977164,1.565634863,96.60850186370757,95.92399446371134,1
816,2.974274646796472,11.0586131,3.246944501,94.23454855863176,89.70303794818739,1
879,2.29448405650245,1.762921355,2.594185709,84.95872202553406,88.91854106603239,1
711,3.7384584938572933,6.161167953,2.030553064,85.94816297207733,81.38230540078754,1
819,2.50928626249471,3.156032864,2.535270894,94.50319519851038,87.21816115102014,1
1411,2.594503446122175,5.411344521,1.40721433,89.16034430829842,73.17751048853926,1
970,3.9147089496340626,0.435527221,1.175465155,85.74640077116482,78.34567778764713,1
990,4.0381252,5.973015356,1.643291631,76.13477379,84.60349535,0
1378,2.80844805,6.069563914,1.638058372,75.20653797,70.4464103,0
929,2.471971508,6.597364192,3.538679127,75.60880207,75.88127461,0
428,4.015312266,4.387232694,1.869855318,75.61926017,90.81352924,0
620,1.975893666,12.93603086,3.415524971,76.38122197,88.27501249,0
925,3.627445078,4.513433692,2.954845392,77.17481756,86.71295042,0
778,1.6696614505949667,4.518810363,1.111431547,92.69081530556677,90.48165184615883,1
670,1.7445588851796985,7.122014737,1.280185897,93.4981319567402,83.4363624118046,1
1620,1.536989094,6.398304277,2.42389455,75.163334,77.34005756,0
689,2.441506273,9.308475785,1.080504064,79.5628642,73.24518703,0
1321,2.893330432,5.216484442,1.188789089,76.53906217,81.09922246,0
638,1.191426919558869,1.725983559,2.558749129,93.48490471266445,76.1421215357667,1
483,2.170018205,5.710811204,2.251067417,78.21619313,82.57104873,0
644,1.7831260668486026,3.506100743,1.867200429,84.93355846061323,83.19000851256436,1
801,3.4589876505019435,2.003887133,3.282646158,87.86170058701116,98.94886379664813,1
544,2.835300054,4.936852212,2.54860082,77.52426394,76.82470527,0
775,3.305748852015954,7.745768318,4.080837192,91.83128830433921,85.73457027340295,1
965,3.033358697,2.278427726,1.297099836,78.24339773,73.32716002,0
970,3.287615692854069,4.268880965,2.530169065,82.08324691933942,94.1020411203795,1
692,3.3171826382301646,7.049257954,1.909216319,90.89381414532288,90.5423041666752,1
600,4.978815317,5.478032067,1.96596001,78.47903376,71.34965289,0
598,0.43274559482221187,8.209485195,2.45216096,91.19176829089945,89.70192101113653,1
1694,3.772280912,11.07112555,2.174929866,75.68910669,75.50529886,0
719,3.774826185,4.936960388,2.651179204,77.11806415,77.90499174,0
843,1.973009500264839,6.3659421,1.739462748,94.9550361332123,99.26242711706465,1
1121,2.944644342160823,6.00338822,3.120429791,87.83316841312427,81.05028031799712,1
501,2.99477498,4.47831813,1.637320865,76.78483587,63.97067607,0
779,2.666399806391863,7.808329661,1.541833657,80.80284531974793,80.25997125856749,1
861,2.506005539,6.829980847,2.286770681,75.84301896,88.91946405,0
780,2.86783303,4.770536201,1.408910574,75.475542,77.66175843,0
623,2.195767764,4.46618155,1.248517552,83.23664854,79.26689652,0
808,1.991122417,6.125850519,2.744537342,78.16278946,87.86718373,0
1074,2.7175293322995366,10.96807602,1.625575161,85.25088259617321,94.51072258444029,1
740,2.6663930114048244,3.683837544,2.124681329,92.25098200736616,85.51240080869647,1
800,1.9900292686902548,6.841369399,1.655518342,91.50053048389191,76.01935261287166,1
763,2.526961993,4.759057395,1.724618736,77.59759118,86.97513439,0
735,3.600737521,1.753670802,2.772469577,76.68178035,81.0644829,0
474,1.8093727798875658,9.212597586,0.76771055,97.78515977166995,89.32211475258087,1
666,2.1554571425215086,5.17202472,0.262600613,90.33697146407269,90.89089170927647,1
858,2.740992298,12.21937836,1.114087748,80.60320127,85.45312207,0
819,1.2209253439707382,8.280937231,2.355673709,96.30950841605265,81.95073513832999,1
399,1.3487962773843796,12.08420404,1.976504482,88.6919398541592,84.03033326661935,1
1030,2.4921338249627065,7.902835964,2.038030342,89.83069440361382,78.5513088253568,1
620,2.490412021,3.33418469,1.042336434,77.80023973,86.91208597,0
1459,2.032564747780391,14.86966956,1.745653813,89.60048475116916,90.99083654567225,1
913,2.69368975090002,3.160604993,2.805944002,80.4708661435048,80.59459181090082,1
593,1.741278226778193,6.135191403,1.211968063,89.21523745275391,83.43564258805488,1
391,1.4781043224549009,10.82307721,1.632910991,88.40098948970513,83.09749234326335,1
718,4.8965810013757105,2.938806158,3.194436139,99.44329418242643,93.12546758514833,1
626,4.040809654,6.296280956,2.758977449,78.60073324,83.51737827,0
1058,0.57937415,5.740930511,2.244358497,81.92085432,79.06874769,0
805,1.6047652841173572,6.697597147,0.155649761,92.9847632160944,99.28410909837734,1
794,4.559847952284032,8.134557547,2.057678451,95.69936248166806,87.19170977190952,1
963,2.70588335,7.155380363,6.151323455,77.36978827,75.41650773,0
895,3.787666275,5.626424687,2.444182626,76.06546036,81.31894986,0
562,2.62091801483794,8.619020303,2.668799226,85.5932742414738,95.5366184301433,1
924,3.503636823,8.331432367,1.175183395,76.62563683,72.25480208,0
535,3.749576817,4.412681253,2.327189854,81.76736141,74.11808511,0
636,3.551064101756066,6.981595773,1.517036249,84.68502192190235,79.82610560620373,1
896,1.8444596551732295,5.106726664,4.868988253,96.0657255325751,87.96060313762507,1
1256,2.307970944,5.620646088,2.507053699,77.79832927,83.42495911,0
1334,3.877046868,6.62564613,1.109298619,79.92586546,81.27620476,0
911,4.245807521835784,7.939205502,2.869245424,93.07969636343387,89.29372803307012,1
1435,2.623801722,8.572543197,2.309843193,76.19896602,90.04585756,0
761,2.288081357240281,5.35965649,1.638043005,91.89144266521524,79.47020794381086,1
1366,2.9684669268645703,5.54838358,2.258294895,88.3783632160263,89.26885989282435,1
552,2.8697023358515352,4.786406401,3.747532148,96.7853083446805,101.11580532714362,1
701,3.072903006,2.875460079,1.531374512,76.37243677,77.33280416,0
710,3.3643131398484547,16.16594997,2.560724337,78.8011202360386,82.40074290243143,1
881,4.508584397,1.823706738,2.611214434,73.63149225,86.22380009,0
388,2.5270101431329204,12.82881802,1.517932149,96.88056921900136,77.72079441124569,1
737,4.19558392970839,5.908824889,1.831711407,100.56568641904988,78.06494474863354,1
669,4.916708538,3.812912441,3.056460265,74.14268768,74.31645252,0
663,1.7406464309177323,2.923399719,2.102534969,80.91586362434656,80.03419991521884,1
1033,2.16595347513023,6.051614999,2.186849669,86.78257291198614,89.11343695115676,1
544,1.2236341351122773,4.292368074,4.914337108,88.2088006654382,112.90240119854337,1
502,3.346155338742553,5.187412552,2.301391796,84.073842249419,84.5112862765714,1
1000,2.1454157639879705,3.809594953,2.263667878,79.86431925466934,94.36342217400282,1
1154,3.319094211,1.999086201,1.277658326,82.15168618,78.13854997,0
801,2.6772224831047367,10.62407743,2.028256825,87.21360659403014,95.90687992830149,1
665,2.9552297653549844,4.99443944,1.779222159,84.10006043136949,92.02045141318662,1
963,1.860025498,4.713369672,1.817198766,76.23397889,83.34901283,0
582,4.331407503,10.29785707,4.251674202,77.5824004,87.89711135,0
481,3.1718744865392567,8.721202436,2.212565165,92.67705842317591,90.48557383417848,1
537,3.6638971183684754,5.235084955,3.500016983,84.96800590883097,100.7349024388544,1
904,0.973554179083649,7.532629711,1.351027396,97.6426050950877,94.06489540001265,1
739,2.23615365480613,6.902708899,1.322024431,85.8331764783188,85.27350376733436,1
1331,4.214476826,3.231521189,2.080049324,83.73460583,74.45206159,0
536,3.090731553649575,7.415393795,2.544380421,94.94597042897162,93.357252790837,1
512,2.503028123,6.384516498,1.759595224,75.92649733,69.17384119,0
1046,0.8952973000040811,5.904739463,2.59087353,95.63739874684835,75.14339862742442,1
630,3.6920276852040086,7.043989472,2.798201015,80.30858218783023,91.66466415711116,1
530,3.5646842903552733,7.371770259,3.304200119,89.60995945302065,80.67376868746089,1
709,2.3609771162933053,7.388941976,2.659268414,94.36280146141215,87.61130109895633,1
501,1.9180754909043611,6.562203857,2.273539013,81.04378975719386,93.09703502569545,1
1286,4.154625060980694,3.826147648,3.254757157,90.29088813266152,74.94793649492432,1
524,2.567912189263249,8.185101829,1.864353329,92.58107833124211,88.18540678789705,1
980,3.534892935,9.049000477,1.02072074,76.79780933,80.01259821,0
571,2.651056665585887,7.634627697,2.680775148,92.22867637888656,75.54461723768746,1
541,2.2410478103344293,6.35737297,1.723225484,82.46956456560959,95.36235030589022,1
422,2.0137923126835524,9.509489124,1.308560751,82.57372603457861,82.68444772615511,1
430,1.3999444479491687,5.465012499,3.322512546,92.19520105808448,85.76783881694347,1
778,1.816552073,3.484873143,4.932171294,76.96896917,93.59854514,0
861,1.9790329888822673,4.493413967,3.052897981,98.74391895616593,75.45804127340213,1
801,3.999279725564783,5.800132136,1.122829918,94.65198797172938,95.96080522772395,1
588,2.279882569,6.519157307,1.870973735,75.67549622,73.37826669,0
709,1.2201703400297026,5.204610104,2.546201765,89.66444555748488,97.08500994458326,1
1161,3.5041835315742498,4.313888583,1.856955376,84.02762150210755,88.12959561817783,1
1509,1.2724936978519619,5.066364734,1.215184528,88.46426436580501,106.79228240358094,1
805,2.360811182,3.327082866,2.911210625,76.68551918,86.04908446,0
655,3.2625882505810946,8.471903672,3.378533434,95.1726852164934,84.09551102357925,1
517,2.689715155,5.210714194,2.781936729,75.52423805,80.05967356,0
591,3.194250876011248,4.070511474,1.812845755,86.91907621986816,95.34223287964912,1
696,1.821536839,6.976635097,2.645536607,77.59272421,83.36132238,0
780,2.594671525,5.25603517,2.114896407,74.99287021,75.52746711,0
866,3.591858552,5.766891163,2.12715587,74.8821863,67.33672702,0
749,3.658544748,6.224741423,1.830673611,76.55675054,88.64465041,0
1040,2.405620624,4.027048735,2.310443897,77.64123326,78.22876958,0
1327,5.087356467,5.781094109,2.286023079,87.54407157,72.36174151,0
482,2.147541959,6.791549905,1.694399697,77.5420809,75.72898029,0
1128,1.9379855602117013,8.674373081,1.455921571,98.99128157572378,82.36641769426225,1
823,2.122193027675191,10.61133234,3.108060926,90.03280963455893,82.6778598425453,1
481,4.00227243,6.414769892,2.62245543,76.51218219,79.7703121,0
715,3.391693931,6.977153879,3.127147077,76.86964175,87.90080895,0
777,2.878184831,5.310217663,1.92796711,77.3427578,90.10934981,0
489,2.1633973992685975,9.22885607,1.440676698,81.46152339398677,88.47132154786007,1
2143,3.853206431,5.925107221,1.680421141,74.38747862,72.49846715,0
546,4.110211674819038,3.735397979,1.739177599,89.72743908316914,85.40503057593577,1
997,4.416057798,6.087603739,1.996547469,84.13125189,81.28544233,0
840,2.38850886,5.910935982,2.867046316,77.62074556,85.87196062,0
885,1.9042266607065157,6.281356915,1.306826289,85.14321713886339,91.1709692905066,1
897,3.410800042,4.636446543,2.362026558,77.44752392,81.00984162,0
983,2.262431298,6.521835644,3.415522659,80.39118402,85.32117413,0
722,3.775291779,2.813665785,1.621221584,77.32992076,83.61454428,0
1067,4.434499033,4.109890158,2.596118485,77.35028763,77.04324442,0
542,3.456430255319514,8.099125506,1.634836672,93.78311241871225,94.968771638384,1
691,3.3978696499435443,5.681365047,0.413226196,93.89739140503701,81.68948440595368,1
499,0.9408955547660529,8.795584313,7.478504946,82.99640619824144,78.5545085689502,1
973,0.8837061719005996,4.873722624,0.951156685,91.5048442962216,90.44358962821545,1
946,3.849383377,6.707001242,4.278407392,77.63406592,79.40818217,0
594,1.584310675177007,5.785647553,2.620107064,88.78281033468248,78.19607925661883,1
976,3.39895702,4.262822449,3.320656003,81.15031266,73.16137196,0
572,4.425364303,6.432936316,2.668228874,77.22501746,83.12086873,0
621,2.328167872818174,1.170841376,2.347319063,93.66532309997245,104.1196934311046,1
1235,2.415983557118047,5.589505083,2.756010986,107.41712022326973,71.83056106195522,1
1007,3.3207119670588767,7.097336389,4.006331779,85.57986555998565,83.92534232236292,1
569,2.138615982243884,8.260608254,2.78801616,84.30924636821254,95.51950424395336,1
923,2.73027610157699,5.9397089,4.128663109,84.97098145187238,89.90735970664254,1
654,3.889446798,6.338459494,3.438980783,78.20383921,84.51594621,0
1032,1.8585074141660158,0.802338474,1.484003364,92.30833769517281,94.14030787303616,1
768,3.1263317835061692,8.669401284,1.477826486,88.07209970292949,88.97637639357694,1
1041,2.710782286,5.166483134,1.005668985,75.80007221,75.81781182,0
647,3.086512164,8.270053285,3.066045636,77.09138972,70.52732732,0
500,4.266738597517592,13.96014886,3.026601004,96.63814198408322,80.67527198774708,1
412,3.053376119,4.36654156,5.385198222,76.0441276,89.79459079,0
549,2.117013095815793,5.72738184,1.942505323,93.1207976166501,89.75250587276115,1
1031,2.441322241,4.167830604,2.726957259,77.41626471,69.20891404,0
790,4.763694361,8.891062982,3.31138837,81.43625602,69.0106841,0
1032,2.743544067,8.270690131,2.676869126,75.70625148,70.36320683,0
924,3.258789351,6.835463353,2.062347386,76.56397175,75.7992831,0
499,1.5130048554576199,6.676767864,2.152286883,92.06014931518013,73.06987047276945,1
544,2.4020685245549407,4.029156016,2.296087141,89.18356444938954,70.44291349593043,1
505,3.470734711580886,6.603779859,1.929350027,101.33575118578659,96.25598981638635,1
885,2.9231887117851305,7.628478897,2.919921011,91.72327840381023,94.33508665743824,1
882,4.37445591,3.925168842,2.210078633,76.15327875,76.36820161,0
936,2.1429543987674293,5.477091915,1.363026625,103.3681738829481,91.58991659256581,1
788,3.43029847,3.310953735,1.945210006,74.62605528,85.35587049,0
610,3.216234911,3.987396883,3.701799793,76.75480669,82.760357,0
428,1.7388172656175431,6.124861525,1.135874698,94.18182780882503,94.5108184314436,1
738,2.223118357,6.593811189,2.20141551,74.64100054,80.61457378,0
517,0.7236651308327906,4.534602727,2.851049588,85.47211163791859,88.80098606503327,1
667,2.24290787212407,5.834819421,2.038694957,85.02917736969444,76.4848496422643,1
554,1.9537851762947644,9.34525279,2.797016163,91.45865815621593,92.66595893323273,1
586,2.179880721,6.722774867,2.732387526,82.49132521,75.87484055,0
957,2.588988375817996,6.208948057,2.545857494,86.90161238337075,89.95891526239183,1
648,1.1371882080950577,7.745250072,1.627197865,96.85163095046046,97.1656687268111,1
1009,4.202198424010897,7.459583237,3.038278547,96.88861552286772,92.6000214180318,1
629,3.1107198574397654,7.120917667,2.456310435,93.96861528671563,101.13791265127021,1
915,4.008496774,5.455346274,2.498977717,84.61274189,89.25638403,0
371,1.6078011869900055,5.07480778,1.900460601,82.60930292965797,90.58607214331752,1
898,3.162766965,13.58341972,1.242296723,81.31174434,85.01525963,0
495,3.1117832224193753,4.438543557,1.428871405,80.91216228657069,88.50340876399413,1
914,2.4383579040831345,4.453000127,2.676788188,94.86545124966489,100.17885589407537,1
1168,0.6736651435872578,3.894231096,1.842436594,94.43995078161737,90.32440646479641,1
707,2.634857565,4.488514571,2.391427213,85.86741582,70.69068079,0
574,2.009914973463183,8.334916112,4.187982181,89.41336305065101,85.1700936412843,1
717,1.90445735196877,2.569573628,1.283312146,80.72343622644007,80.40996516332117,1
496,3.6969318800374853,15.46040695,2.552628819,89.0551624492559,93.45899374621143,1
1111,2.109454813989281,7.195431409,1.435878782,90.7082366386442,80.66724900837512,1
566,2.944894992,7.214433356,1.777656894,75.11438576,79.60322619,0
708,4.256101514,5.068812985,2.995721818,78.56240642,81.34916224,0
1537,4.958383013,5.902650249,1.895764475,77.65303258,65.21637383,0
1201,4.704802332,8.118579755,0.725781644,76.2818507,77.04940719,0
587,3.6321967723346567,8.095783075,1.057100254,85.78054996899432,89.44381385819746,1
690,2.0087953369975238,6.208755232,2.250550879,86.18020457972764,78.04828725587151,1
397,3.7326197608035434,11.44139542,1.161446823,89.72487179222999,87.40628890464627,1
940,5.436204974,5.036528615,1.534481903,83.42970187,77.65910446,0
527,2.07978446725094,7.484247583,2.695506931,82.11996202084688,89.31128339354957,1
679,1.929224213986394,7.880442478,0.989406989,99.92100950174141,105.79007533018434,1
563,2.53630201784297,1.567822839,2.826844248,91.47188976184117,85.9037714166135,1
680,1.4943313506144857,6.19247068,1.544709709,92.97788060587638,80.32713726143126,1
647,2.700602791,7.882033072,1.681084366,76.16884442,81.35064409,0
739,3.0630310069403697,8.951781472,1.622521984,99.47854135017451,76.3495420177688,1
1126,2.148108388,3.422696977,2.049038553,75.29368513,81.58904554,0
1145,4.436744615,5.686701371,2.96589891,74.06224887,71.00266913,0
616,4.428794968,5.175949281,1.534142949,77.36287654,87.28599213,0
845,3.779472379,7.825719783,1.560637789,76.41089699,86.06718086,0
496,2.178079732495164,6.77725727,2.576025082,79.70024995021454,93.36823114854005,1
380,1.0495398593076273,6.411880481,3.040397864,85.2162244704244,87.55404987416138,1
887,3.307588243,9.062877545,3.330726218,77.35288294,81.34195555,0
1179,3.308126694,6.162965271,0.736781032,75.67839738,71.43085438,0
565,2.0555917375971164,14.47957576,3.026680688,91.0873016760433,86.82344138820154,1
1089,1.5997704433230222,13.376654,2.219507717,90.52748953456104,81.30569423329626,1
675,4.119901132,3.520088933,2.079198375,76.67654183,82.77298049,0
534,3.0812402820571902,6.387971676,3.210711543,90.78463461153024,89.02032156708148,1
1297,1.650601481,3.442698113,1.277926224,77.83313998,72.3863118,0
619,1.0141100319396665,8.247605371,2.511699413,111.04563170327361,93.51423893958956,1
614,2.777943792,3.654726062,2.284569489,76.91387287,79.78834057,0
935,3.819247589,5.480947786,3.19790943,76.02807204,75.19104566,0
792,4.943103043,6.1445404,0.735619185,75.32856355,68.95849789,0
971,4.482730073,6.670373082,1.895137372,77.25420533,73.42432407,0
639,5.125929058409726,4.721771294,1.417380224,89.74228004346584,96.65308128621021,1
1008,1.8055345124066524,9.541675103,1.27546244,90.663907240903,80.35514412628473,1
1013,1.340636966824264,8.349537852,2.272053348,91.55588562746601,81.57065532215451,1
626,1.8802543885537748,6.20352397,2.540162503,101.97643930652899,82.52880116159281,1
672,4.384621324423433,6.169548912,3.170248023,86.49068355679827,82.10390415673452,1
1583,1.964509192,6.0831389,2.781231617,82.01243363,82.43852034,0
872,3.313780745,7.33699729,1.631873479,77.82973994,81.08317531,0
722,3.205493407,6.150237921,4.854586184,77.85182088,77.95609224,0
1185,3.1560939127797716,4.745544577,1.544882328,99.40059818246634,79.02081544106494,1
